Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age,PerformanceScore_enc
1466,2021-03-04,Production Technician I,PYZ,Active,Full-Time,Zone A,Temporary,Production       ,Billable Consultants,08-03-1989,MA,Female,White,Widowed,Exceeds,3,2022-12-05,1,4,5,2022-12-16,Project Management,External,Completed,3,746.05,32,5
1467,2023-03-30,Production Technician I,SVG,Active,Full-Time,Zone A,Temporary,Production       ,People Services,16-04-1989,MA,Female,Black,Married,Fully Meets,3,2022-08-13,3,4,2,2023-01-13,Technical Skills,External,Completed,2,177.66,34,4
1468,2018-12-27,Production Technician I,TNS,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,30-08-1965,MA,Female,Hispanic,Divorced,Exceeds,3,2023-04-21,3,1,3,2023-04-10,Leadership Development,Internal,Passed,5,429.38,53,5
1469,2021-09-20,Production Technician I,WBL,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,17-08-1976,MA,Female,Asian,Married,Exceeds,3,2023-02-23,4,2,4,2022-08-25,Leadership Development,External,Incomplete,3,867.59,45,5
1470,2023-02-08,Production Technician I,BPC,Active,Part-Time,Zone B,Part-Time,Production       ,General - Sga,20-09-1995,MA,Female,Asian,Married,Exceeds,3,2023-03-21,1,4,1,2023-04-17,Communication Skills,External,Failed,5,502.65,28,5
1471,2019-10-16,Production Technician II,CCDR,Terminated,Full-Time,Zone B,Part-Time,Production       ,Field Operations,09-04-1960,MA,Male,White,Divorced,Exceeds,3,2022-12-23,3,4,2,2023-03-06,Technical Skills,Internal,Completed,3,488.68,59,5
1472,2021-08-31,Production Technician II,SVG,Active,Contract,Zone C,Full-Time,Production       ,Project Management - Con,14-04-1972,MA,Male,Other,Single,Exceeds,3,2022-09-02,2,4,1,2023-04-11,Project Management,Internal,Passed,3,416.76,49,5
1473,2020-09-25,Production Technician II,EW,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,06-10-1942,MA,Female,Black,Divorced,Exceeds,3,2022-12-11,5,2,1,2023-02-11,Leadership Development,External,Passed,4,336.08,78,5
1474,2023-02-01,Production Technician II,MSC,Terminated,Full-Time,Zone C,Part-Time,Production       ,Engineers,13-07-1942,MA,Female,Hispanic,Married,Exceeds,3,2022-09-22,2,1,3,2023-02-19,Project Management,External,Failed,1,798.37,81,5
1475,2023-01-17,Production Technician II,TNS,Active,Full-Time,Zone A,Temporary,Production       ,Wireline Construction,19-08-1993,MA,Male,Other,Married,Exceeds,3,2023-07-25,2,3,3,2022-11-04,Technical Skills,Internal,Passed,3,499.48,30,5
1476,2019-12-07,Production Technician II,PYZ,Terminated,Contract,Zone C,Part-Time,Production       ,Field Operations,07-11-1962,MA,Male,Other,Divorced,PIP,3,2022-12-21,1,4,1,2023-03-08,Technical Skills,External,Completed,2,615.32,57,1
1477,2018-11-21,Production Technician I,CCDR,Active,Contract,Zone B,Full-Time,Production       ,Wireline Construction,12-09-1963,MA,Female,Asian,Married,Exceeds,3,2023-02-24,5,5,3,2023-03-12,Technical Skills,External,Failed,5,410.36,55,5
1478,2021-02-15,Production Technician I,SVG,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,21-09-1953,MA,Female,Other,Divorced,Exceeds,3,2022-11-22,1,1,3,2023-08-03,Leadership Development,External,Failed,5,453.86,68,5
1479,2021-01-06,Production Technician I,EW,Active,Part-Time,Zone B,Full-Time,Production       ,Project Management - Con,04-12-1951,MA,Female,White,Married,Exceeds,3,2022-08-23,3,4,2,2023-01-23,Project Management,Internal,Failed,1,975.27,70,5
1480,2019-01-18,Production Technician I,MSC,Active,Part-Time,Zone B,Part-Time,Production       ,Shop (Fleet),27-04-1994,MA,Male,Black,Married,Needs Improvement,3,2023-02-16,5,1,4,2023-04-18,Leadership Development,External,Failed,2,946.81,25,2
1481,2023-03-15,Production Technician I,TNS,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,09-07-2000,MA,Male,Asian,Single,Exceeds,3,2023-07-24,3,5,3,2023-05-16,Communication Skills,Internal,Completed,5,142.57,23,5
1482,2019-11-11,Production Technician I,PYZ,Active,Contract,Zone C,Temporary,Production       ,Finance & Accounting,02-02-1952,MA,Female,Asian,Widowed,Exceeds,3,2023-04-23,1,1,1,2022-10-13,Customer Service,Internal,Completed,5,186.57,67,5
1483,2022-08-21,Production Technician I,WBL,Active,Full-Time,Zone A,Full-Time,Production       ,Shop (Fleet),15-10-1961,MA,Female,Hispanic,Single,Exceeds,3,2022-08-19,3,5,4,2022-08-22,Communication Skills,External,Incomplete,4,168.71,61,5
1484,2020-05-05,Production Technician I,NEL,Active,Full-Time,Zone B,Full-Time,Production       ,General - Con,02-07-1991,MA,Female,Hispanic,Married,Exceeds,3,2022-12-25,5,2,1,2023-07-29,Communication Skills,External,Incomplete,1,473.77,29,5
1485,2021-03-05,Production Technician I,PL,Active,Contract,Zone A,Part-Time,Production       ,Aerial,16-12-1971,MA,Female,Asian,Married,Exceeds,3,2022-12-14,1,2,1,2023-07-02,Leadership Development,External,Completed,5,654.35,50,5
1486,2019-03-07,Production Technician I,BPC,Active,Part-Time,Zone A,Full-Time,Production       ,Engineers,13-05-1999,MA,Female,Hispanic,Divorced,Fully Meets,3,2023-03-05,5,5,2,2023-05-30,Customer Service,Internal,Incomplete,2,176.63,20,4
1487,2022-05-08,Production Technician I,CCDR,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,28-08-1971,MA,Female,Asian,Widowed,Fully Meets,3,2023-05-20,4,4,2,2022-08-08,Customer Service,External,Failed,3,385.82,51,4
1489,2020-12-01,Production Technician I,EW,Active,Contract,Zone A,Part-Time,Production       ,Fielders,19-08-1944,MA,Female,White,Widowed,Fully Meets,3,2022-10-13,3,5,2,2022-10-01,Leadership Development,External,Completed,5,112.64,76,4
1490,2019-08-13,Production Technician I,MSC,Active,Contract,Zone A,Temporary,Production       ,Engineers,23-03-1970,MA,Female,White,Widowed,Needs Improvement,3,2023-03-06,2,3,4,2023-07-23,Communication Skills,External,Incomplete,4,849.95,49,2
1491,2020-03-09,Production Technician I,TNS,Active,Part-Time,Zone C,Temporary,Production       ,Project Management - Con,27-02-1982,MA,Female,Hispanic,Married,Exceeds,3,2023-03-29,1,3,3,2022-08-10,Technical Skills,External,Failed,5,187.65,38,5
1492,2020-05-06,Production Technician II,CCDR,Active,Full-Time,Zone B,Temporary,Production       ,Engineers,08-12-1955,MA,Male,Other,Divorced,Exceeds,3,2023-04-17,4,5,2,2022-12-25,Customer Service,Internal,Failed,1,285.56,65,5
1493,2022-08-03,Production Technician II,SVG,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,19-07-1980,MA,Male,Black,Married,Fully Meets,3,2022-12-06,2,2,4,2022-10-09,Communication Skills,Internal,Incomplete,3,793.43,42,4
1494,2018-10-13,Production Technician II,EW,Terminated,Contract,Zone B,Full-Time,Production       ,Splicing,12-03-1949,MA,Female,Hispanic,Divorced,Fully Meets,3,2023-05-06,5,5,5,2023-02-01,Customer Service,External,Passed,5,978.89,69,4
1495,2021-07-04,Production Technician II,MSC,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,11-01-1971,MA,Male,Hispanic,Single,Fully Meets,3,2022-12-30,3,3,4,2023-02-25,Customer Service,Internal,Completed,4,993.66,50,4
1496,2019-04-30,Production Technician II,TNS,Active,Part-Time,Zone A,Full-Time,Production       ,Splicing,25-10-1950,MA,Male,White,Widowed,Fully Meets,3,2023-07-09,2,3,3,2022-09-07,Customer Service,External,Completed,3,768.55,69,4
1497,2020-11-03,Production Technician II,PYZ,Active,Contract,Zone C,Temporary,Production       ,Engineers,11-12-1995,MA,Male,Black,Widowed,Needs Improvement,3,2023-07-29,5,4,5,2022-08-23,Technical Skills,External,Completed,3,140.78,25,2
1498,2022-08-15,Production Technician I,BPC,Active,Full-Time,Zone B,Part-Time,Production       ,Engineers,24-03-1944,MA,Female,Black,Married,Exceeds,3,2022-12-28,1,5,3,2023-08-05,Project Management,Internal,Passed,3,598.07,78,5
1499,2022-02-26,Production Technician I,CCDR,Active,Contract,Zone A,Full-Time,Production       ,General - Con,27-04-1975,MA,Female,Other,Married,Fully Meets,3,2022-11-28,4,2,3,2023-01-18,Customer Service,External,Incomplete,5,543.52,47,4
1500,2019-05-13,Production Technician I,SVG,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,02-02-1985,MA,Female,Hispanic,Divorced,Fully Meets,3,2023-07-24,1,4,4,2023-01-12,Technical Skills,Internal,Passed,2,916.73,34,4
1501,2021-10-24,Production Technician I,EW,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,01-10-1999,MA,Male,Hispanic,Widowed,Fully Meets,3,2023-05-08,5,4,4,2023-07-29,Customer Service,Internal,Completed,2,491.99,22,4
1502,2021-05-10,Production Technician I,MSC,Active,Full-Time,Zone B,Full-Time,Production       ,General - Eng,15-12-1986,MA,Male,White,Divorced,Fully Meets,3,2023-06-08,5,3,5,2023-03-08,Technical Skills,Internal,Failed,4,245.0,35,4
1503,2021-06-13,Production Technician I,TNS,Active,Contract,Zone A,Part-Time,Production       ,General - Sga,21-04-1985,MA,Female,Black,Single,Fully Meets,3,2022-10-24,2,2,4,2022-12-09,Communication Skills,External,Failed,3,574.9,36,4
1504,2019-11-04,Production Technician I,PYZ,Active,Full-Time,Zone C,Full-Time,Production       ,Engineers,23-08-1971,MA,Female,Other,Married,Needs Improvement,3,2022-10-23,5,3,2,2023-06-20,Technical Skills,Internal,Failed,4,684.08,48,2
1505,2020-01-29,Production Technician I,WBL,Active,Full-Time,Zone A,Part-Time,Production       ,Wireline Construction,17-08-1942,MA,Female,Other,Widowed,Exceeds,3,2022-11-02,2,5,4,2023-05-08,Leadership Development,Internal,Passed,2,204.1,78,5
1506,2018-09-05,Production Technician I,NEL,Active,Part-Time,Zone B,Part-Time,Production       ,Engineers,18-06-1972,MA,Female,Hispanic,Single,Exceeds,3,2023-05-08,2,3,2,2022-11-01,Leadership Development,External,Failed,1,789.33,46,5
1507,2021-07-21,Production Technician I,PL,Active,Full-Time,Zone C,Full-Time,Production       ,General - Sga,15-08-1996,MA,Female,Black,Widowed,Fully Meets,3,2023-01-19,1,2,1,2022-09-21,Technical Skills,Internal,Completed,3,812.13,25,4
1508,2023-05-20,Production Technician I,BPC,Active,Part-Time,Zone B,Temporary,Production       ,General - Con,25-12-1964,MA,Female,White,Single,Fully Meets,3,2022-10-07,4,3,2,2023-05-12,Customer Service,Internal,Passed,2,675.02,59,4
1509,2022-05-16,Production Technician I,CCDR,Active,Full-Time,Zone C,Full-Time,Production       ,General - Sga,24-01-1960,MA,Female,Other,Single,Fully Meets,3,2022-09-25,5,1,3,2023-06-29,Project Management,Internal,Incomplete,4,343.07,62,4
1510,2021-03-15,Production Technician I,SVG,Active,Contract,Zone C,Temporary,Production       ,General - Sga,16-09-1980,MA,Female,Black,Married,Fully Meets,3,2023-04-06,2,3,3,2022-10-13,Technical Skills,External,Incomplete,5,986.78,41,4
1513,2019-12-21,Production Technician II,PL,Active,Contract,Zone C,Temporary,Production       ,General - Eng,03-10-1993,MA,Male,Other,Widowed,Fully Meets,3,2022-11-18,5,3,5,2022-11-10,Technical Skills,External,Failed,4,746.57,26,4
1514,2022-07-15,Production Technician II,PYZ,Active,Contract,Zone C,Part-Time,Production       ,Splicing,05-12-1983,MA,Male,Hispanic,Widowed,Fully Meets,3,2023-05-08,1,3,2,2022-12-01,Leadership Development,Internal,Failed,5,434.39,39,4
1515,2018-09-26,Production Technician II,SVG,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,18-04-1997,MA,Female,Other,Married,Fully Meets,3,2022-12-14,2,3,1,2023-04-03,Communication Skills,External,Completed,3,765.84,21,4
1516,2022-10-16,Production Technician II,TNS,Active,Contract,Zone B,Full-Time,Production       ,General - Eng,05-06-1943,MA,Male,Hispanic,Widowed,Fully Meets,3,2023-07-16,1,5,3,2022-11-18,Communication Skills,Internal,Failed,3,457.4,79,4
1517,2021-12-02,Production Technician II,WBL,Active,Full-Time,Zone C,Part-Time,Production       ,Splicing,05-03-1986,MA,Male,White,Married,Fully Meets,3,2023-01-22,4,5,3,2023-01-12,Customer Service,External,Passed,3,615.84,35,4
1518,2019-03-07,Production Technician II,BPC,Terminated,Full-Time,Zone B,Temporary,Production       ,Fielders,26-11-1975,MA,Male,White,Divorced,Fully Meets,3,2022-09-28,4,4,2,2022-12-08,Customer Service,Internal,Completed,2,803.79,44,4
1519,2023-05-02,Production Technician I,BPC,Active,Part-Time,Zone B,Full-Time,Production       ,Project Management - Con,17-04-1971,MA,Female,Asian,Single,Fully Meets,3,2023-02-25,1,3,1,2022-09-23,Leadership Development,External,Completed,2,586.89,52,4
1520,2020-08-24,Production Technician I,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,Sales & Marketing,04-07-1976,MA,Female,White,Divorced,Fully Meets,3,2023-04-05,2,2,5,2022-10-11,Communication Skills,External,Failed,5,104.48,44,4
1521,2020-12-08,Production Technician I,SVG,Active,Contract,Zone B,Temporary,Production       ,Wireline Construction,15-04-1990,MA,Male,Black,Single,Needs Improvement,3,2023-06-11,4,1,3,2023-06-02,Project Management,Internal,Passed,1,877.41,30,2
1522,2021-02-15,Production Technician I,EW,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,24-08-1943,MA,Male,Hispanic,Married,Fully Meets,3,2022-12-03,3,4,5,2023-05-17,Technical Skills,External,Incomplete,3,791.99,78,4
1523,2020-09-15,Production Technician I,MSC,Active,Contract,Zone B,Full-Time,Production       ,People Services,30-05-1971,MA,Male,Other,Married,Fully Meets,3,2022-09-20,4,4,3,2022-12-11,Technical Skills,External,Incomplete,2,660.4,49,4
1524,2023-03-16,Production Technician I,TNS,Active,Full-Time,Zone A,Temporary,Production       ,Engineers,13-05-1975,MA,Female,Other,Single,Fully Meets,3,2023-01-17,4,1,2,2023-05-01,Communication Skills,Internal,Completed,2,928.81,48,4
1525,2021-11-14,Production Technician I,BPC,Active,Full-Time,Zone B,Temporary,Production       ,General - Con,14-04-1947,MA,Female,Asian,Widowed,Needs Improvement,3,2022-10-29,2,4,1,2022-12-10,Technical Skills,Internal,Incomplete,4,347.29,74,2
1526,2021-04-23,Production Technician I,CCDR,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,04-04-1987,MA,Female,Other,Divorced,Fully Meets,3,2023-01-20,2,3,3,2023-05-26,Leadership Development,Internal,Completed,3,190.51,34,4
1527,2022-06-05,Production Technician I,EW,Active,Part-Time,Zone A,Full-Time,Production       ,Engineers,13-03-1980,MA,Female,Asian,Widowed,Fully Meets,3,2023-06-02,1,1,3,2023-06-03,Customer Service,External,Incomplete,3,206.53,42,4
1528,2022-11-19,Production Technician I,MSC,Active,Part-Time,Zone A,Part-Time,Production       ,Field Operations,27-11-1953,MA,Female,Asian,Widowed,Fully Meets,3,2023-02-25,5,5,2,2022-12-10,Communication Skills,Internal,Incomplete,1,639.93,69,4
1529,2023-04-14,Production Technician I,NEL,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,27-07-1974,MA,Female,Hispanic,Married,Fully Meets,3,2023-04-28,3,1,3,2023-04-14,Communication Skills,External,Incomplete,5,304.06,49,4
1530,2022-12-13,Production Technician I,PL,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,02-02-2000,MA,Female,Other,Single,Fully Meets,3,2022-10-31,1,2,3,2023-06-06,Project Management,External,Passed,4,261.13,22,4
1534,2022-02-27,Production Technician II,CCDR,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,10-11-1964,MA,Male,White,Married,Fully Meets,3,2022-08-12,1,1,5,2022-10-27,Project Management,External,Failed,1,857.19,58,4
1535,2021-05-08,Production Technician II,SVG,Active,Contract,Zone B,Part-Time,Production       ,General - Con,11-11-2000,MA,Female,Black,Widowed,Fully Meets,3,2022-12-08,4,2,1,2022-10-09,Customer Service,Internal,Failed,3,442.86,21,4
1536,2022-12-27,Production Technician II,EW,Active,Contract,Zone C,Part-Time,Production       ,General - Con,19-12-1955,MA,Female,Asian,Single,Fully Meets,3,2023-03-19,5,3,5,2023-01-27,Communication Skills,Internal,Passed,4,382.0,67,4
1537,2020-08-16,Production Technician II,MSC,Active,Contract,Zone B,Full-Time,Production       ,Project Management - Con,12-01-1950,MA,Male,Hispanic,Divorced,Fully Meets,3,2022-08-06,5,2,4,2023-07-29,Communication Skills,External,Incomplete,2,430.09,70,4
1538,2023-01-20,Production Technician II,TNS,Active,Contract,Zone B,Full-Time,Production       ,Splicing,18-01-2001,MA,Male,White,Widowed,Fully Meets,3,2022-11-11,2,4,5,2022-10-21,Leadership Development,External,Failed,3,854.47,22,4
1539,2020-12-28,Production Technician II,PYZ,Terminated,Part-Time,Zone A,Full-Time,Production       ,Project Management - Con,02-03-1961,MA,Male,Hispanic,Widowed,Fully Meets,3,2023-01-22,4,4,5,2022-12-20,Communication Skills,Internal,Passed,5,899.57,59,4
1540,2021-02-18,Production Technician I,BPC,Active,Contract,Zone C,Temporary,Production       ,Technology / It,19-02-1967,MA,Female,Black,Widowed,Fully Meets,3,2023-01-24,2,4,2,2022-10-27,Communication Skills,Internal,Incomplete,1,686.34,54,4
1541,2021-01-16,Production Technician I,CCDR,Active,Part-Time,Zone C,Full-Time,Production       ,General - Sga,13-12-1972,MA,Female,Black,Widowed,Fully Meets,3,2022-12-26,1,4,1,2023-02-17,Communication Skills,Internal,Passed,4,770.12,49,4
1542,2022-04-07,Production Technician I,SVG,Active,Full-Time,Zone A,Temporary,Production       ,Splicing,11-12-1992,MA,Male,White,Married,Fully Meets,3,2023-07-31,5,4,4,2022-10-07,Leadership Development,External,Incomplete,4,180.73,30,4
1543,2019-07-11,Production Technician I,EW,Active,Part-Time,Zone A,Part-Time,Production       ,Field Operations,16-07-1961,MA,Male,Black,Married,Fully Meets,3,2023-01-07,4,1,1,2023-05-01,Technical Skills,Internal,Incomplete,2,734.87,58,4
1544,2020-08-09,Production Technician I,MSC,Active,Part-Time,Zone C,Temporary,Production       ,General - Eng,18-05-1994,MA,Female,Other,Married,Fully Meets,3,2023-06-20,5,1,5,2022-10-23,Communication Skills,Internal,Passed,3,811.24,26,4
1545,2018-09-20,Production Technician I,TNS,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,08-05-1957,MA,Female,Hispanic,Married,Fully Meets,3,2022-08-21,2,4,2,2023-02-05,Leadership Development,Internal,Passed,3,566.0,61,4
1546,2020-01-21,Production Technician I,PYZ,Active,Part-Time,Zone B,Part-Time,Production       ,Splicing,13-08-1952,MA,Female,Hispanic,Widowed,Fully Meets,3,2023-05-26,3,1,5,2023-02-26,Project Management,External,Incomplete,5,638.92,68,4
1547,2022-02-17,Production Technician I,WBL,Active,Contract,Zone B,Temporary,Production       ,Technology / It,25-12-1993,MA,Female,Hispanic,Widowed,Fully Meets,3,2022-09-24,4,4,4,2023-04-04,Leadership Development,Internal,Incomplete,3,340.07,29,4
1548,2019-06-11,Production Technician I,NEL,Active,Part-Time,Zone A,Full-Time,Production       ,Engineers,01-08-1964,MA,Male,Asian,Widowed,Needs Improvement,3,2023-06-14,1,4,4,2023-04-12,Communication Skills,Internal,Passed,4,206.75,55,2
1549,2022-05-05,Production Technician I,PL,Active,Part-Time,Zone C,Full-Time,Production       ,Executive,16-01-1993,MA,Female,Other,Married,Fully Meets,3,2023-07-07,2,3,1,2023-06-04,Project Management,External,Completed,1,759.56,29,4
1550,2018-09-19,Production Technician I,BPC,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,15-08-1961,MA,Female,Black,Widowed,Fully Meets,3,2023-03-04,2,3,3,2022-11-09,Customer Service,External,Failed,3,354.19,57,4
1553,2022-12-17,Production Technician I,EW,Active,Part-Time,Zone C,Part-Time,Production       ,Field Operations,04-10-1960,MA,Female,Other,Single,Fully Meets,3,2023-01-12,3,1,5,2023-03-19,Leadership Development,External,Completed,3,528.55,62,4
1555,2019-03-27,Production Technician II,PL,Active,Part-Time,Zone A,Part-Time,Production       ,Field Operations,26-04-1966,MA,Female,Hispanic,Divorced,Fully Meets,3,2022-12-19,5,1,2,2023-02-26,Technical Skills,External,Passed,5,757.78,53,4
1556,2023-05-08,Production Technician II,PYZ,Active,Full-Time,Zone B,Temporary,Production       ,Project Management - Con,11-02-1993,MA,Female,Asian,Widowed,Fully Meets,3,2022-10-07,4,5,2,2023-06-10,Communication Skills,External,Completed,1,337.94,30,4
